MUNICIPIO,CVE_MUN,cve_mun_sesnsp,anio,mes,n_desapariciones,n_hombres,n_mujeres,n_desaparecidos,n_no_localizados,n_delitos_libertad,n_extorsion,n_feminicidios,n_homicidios,n_robos,n_violencia_familiar,fecha,periodo_gobierno,post_2018,post_2024,pct_seguros_cdmx,pct_seguros_nacional,nom_alcaldia,pob_total,pob_femenina,pob_masculina,pob_18ymas,pob_15_64,tasa_desap_100k,tasa_desap_hombres,tasa_desap_mujeres,tasa_desap_anualizada,ratio_mujer_hombre
COYOACÁN,3,9003,2023,9,1,0,1,1,0,8,1,0,5,507,193,2023-09-01,Morena_Sheinbaum,1,0,42.307941459993806,37.60122476924031,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.0,0.3073735849288584,1.9529756024522862,
COYOACÁN,3,9003,2023,12,2,1,1,2,0,9,2,0,6,474,159,2023-12-01,Morena_Sheinbaum,1,0,44.030764692592726,39.80564645638419,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.3254959337420477,0.34588910795199057,0.3073735849288584,3.9059512049045724,1.0
COYOACÁN,3,9003,2024,1,2,2,0,2,0,8,0,0,7,442,208,2024-01-01,Morena_Sheinbaum,1,0,43.072042698967536,39.15955586315253,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.3254959337420477,0.6917782159039811,0.0,3.9059512049045724,0.0
COYOACÁN,3,9003,2024,3,2,2,0,2,0,14,0,0,11,473,181,2024-03-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.3254959337420477,0.6917782159039811,0.0,3.9059512049045724,0.0
COYOACÁN,3,9003,2024,4,1,0,1,1,0,8,4,0,4,468,208,2024-04-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.0,0.3073735849288584,1.9529756024522862,
COYOACÁN,3,9003,2024,5,1,1,0,1,0,8,7,0,7,485,256,2024-05-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.34588910795199057,0.0,1.9529756024522862,0.0
COYOACÁN,3,9003,2024,6,1,0,1,1,0,7,2,1,7,441,214,2024-06-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.0,0.3073735849288584,1.9529756024522862,
COYOACÁN,3,9003,2024,7,1,1,0,1,0,5,4,0,6,474,190,2024-07-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.34588910795199057,0.0,1.9529756024522862,0.0
COYOACÁN,3,9003,2024,9,1,0,1,1,0,7,0,0,6,543,224,2024-09-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.0,0.3073735849288584,1.9529756024522862,
COYOACÁN,3,9003,2024,10,3,2,1,3,0,5,2,0,8,555,182,2024-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.4882439006130716,0.6917782159039811,0.3073735849288584,5.858926807356859,0.5
COYOACÁN,3,9003,2024,12,1,1,0,1,0,4,3,0,8,491,179,2024-12-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.34588910795199057,0.0,1.9529756024522862,0.0
COYOACÁN,3,9003,2025,1,3,0,3,3,0,5,4,0,3,491,161,2025-01-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.4882439006130716,0.0,0.9221207547865752,5.858926807356859,
COYOACÁN,3,9003,2025,2,2,0,2,2,0,5,6,0,6,420,192,2025-02-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.3254959337420477,0.0,0.6147471698577168,3.9059512049045724,
COYOACÁN,3,9003,2025,3,7,4,3,7,0,7,7,0,8,465,250,2025-03-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,1.139235768097167,1.3835564318079623,0.9221207547865752,13.670829217166004,0.75
COYOACÁN,3,9003,2025,4,1,1,0,1,0,7,8,0,6,429,233,2025-04-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.34588910795199057,0.0,1.9529756024522862,0.0
COYOACÁN,3,9003,2025,5,1,1,0,1,0,9,5,0,5,404,230,2025-05-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.34588910795199057,0.0,1.9529756024522862,0.0
COYOACÁN,3,9003,2025,8,3,2,1,3,0,6,8,1,12,439,221,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.4882439006130716,0.6917782159039811,0.3073735849288584,5.858926807356859,0.5
COYOACÁN,3,9003,2025,10,4,2,2,4,0,5,6,0,5,424,201,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.6509918674840954,0.6917782159039811,0.6147471698577168,7.811902409809145,1.0
COYOACÁN,3,9003,2025,11,1,0,1,1,0,6,11,0,4,423,197,2025-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CoyoacÃ¡n,614447,325337,289110,500374,432544,0.16274796687102386,0.0,0.3073735849288584,1.9529756024522862,
CUAJIMALPA DE MORELOS,4,9004,2019,1,1,0,1,1,0,4,2,0,2,116,34,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.0,0.8807701454151511,5.5125272181031395,
CUAJIMALPA DE MORELOS,4,9004,2019,2,1,1,0,1,0,1,2,0,2,133,28,2019-02-01,Morena_Sheinbaum,1,0,16.47500110458631,27.50887439971201,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2019,5,1,1,0,1,0,1,0,0,3,97,62,2019-05-01,Morena_Sheinbaum,1,0,15.458041192800398,27.939997761580393,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2019,8,1,1,0,1,0,3,0,0,4,111,43,2019-08-01,Morena_Sheinbaum,1,0,20.456203107374886,29.179777021330768,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2019,9,1,1,0,1,0,5,0,0,2,98,39,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2019,10,1,1,0,1,0,4,0,0,4,96,53,2019-10-01,Morena_Sheinbaum,1,0,22.469083360057315,29.072555369733834,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2019,11,2,1,1,2,0,1,0,0,3,89,58,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.9187545363505233,0.9601628436182776,0.8807701454151511,11.025054436206279,1.0
CUAJIMALPA DE MORELOS,4,9004,2020,2,1,0,1,1,0,3,1,0,2,98,49,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.0,0.8807701454151511,5.5125272181031395,
CUAJIMALPA DE MORELOS,4,9004,2020,7,2,1,1,1,1,2,1,0,2,83,31,2020-07-01,Morena_Sheinbaum,1,0,24.530231242042248,31.02238260505598,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.9187545363505233,0.9601628436182776,0.8807701454151511,11.025054436206279,1.0
CUAJIMALPA DE MORELOS,4,9004,2020,8,1,0,1,0,1,5,0,0,0,78,50,2020-08-01,Morena_Sheinbaum,1,0,25.08401014033098,32.027397643027975,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.0,0.8807701454151511,5.5125272181031395,
CUAJIMALPA DE MORELOS,4,9004,2020,9,1,1,0,0,1,4,1,0,2,98,52,2020-09-01,Morena_Sheinbaum,1,0,25.63778903861972,33.03241268099997,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2020,11,2,2,0,2,0,3,0,0,2,106,34,2020-11-01,Morena_Sheinbaum,1,0,27.312932608938738,32.537906417959796,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.9187545363505233,1.9203256872365553,0.0,11.025054436206279,0.0
CUAJIMALPA DE MORELOS,4,9004,2022,10,1,1,0,1,0,3,1,0,2,99,76,2022-10-01,Morena_Sheinbaum,1,0,39.46672398609382,34.485192845175824,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2023,7,1,1,0,1,0,5,1,1,5,90,81,2023-07-01,Morena_Sheinbaum,1,0,40.902979436373776,37.13627274984007,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2023,10,1,1,0,1,0,5,0,0,1,91,91,2023-10-01,Morena_Sheinbaum,1,0,42.882215870860115,38.33603199828827,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2023,11,1,1,0,1,0,2,0,0,4,72,91,2023-11-01,Morena_Sheinbaum,1,0,43.45649028172642,39.07083922733623,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2024,2,1,1,0,1,0,3,1,0,1,65,57,2024-02-01,Morena_Sheinbaum,1,0,42.11332070534235,38.513465269920864,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2024,3,1,0,1,1,0,4,0,0,1,74,87,2024-03-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.0,0.8807701454151511,5.5125272181031395,
CUAJIMALPA DE MORELOS,4,9004,2025,4,2,1,1,2,0,4,1,0,3,67,71,2025-04-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.9187545363505233,0.9601628436182776,0.8807701454151511,11.025054436206279,1.0
CUAJIMALPA DE MORELOS,4,9004,2025,10,1,1,0,1,0,1,1,1,2,63,59,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
CUAJIMALPA DE MORELOS,4,9004,2025,11,1,1,0,1,0,0,2,0,3,64,56,2025-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Cuajimalpa de Morelos,217686,113537,104149,162395,155503,0.45937726817526164,0.9601628436182776,0.0,5.5125272181031395,0.0
GUSTAVO A. MADERO,5,9005,2015,1,1,0,1,1,0,9,9,0,24,739,122,2015-01-01,PRD_Mancera,0,0,,,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2015,3,1,0,1,1,0,10,5,0,16,807,142,2015-03-01,PRD_Mancera,0,0,32.48086274648866,31.916246154614303,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2015,4,1,0,0,1,0,11,7,0,21,773,154,2015-04-01,PRD_Mancera,0,0,31.29870695923272,31.683103320730137,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.0,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2015,6,1,1,0,1,0,4,5,0,20,675,156,2015-06-01,PRD_Mancera,0,0,28.93439538472084,31.216817652961804,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2015,7,1,1,0,1,0,11,7,0,18,726,192,2015-07-01,PRD_Mancera,0,0,31.30888068824156,31.2684979094013,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2015,9,2,1,1,2,0,6,2,0,21,690,204,2015-09-01,PRD_Mancera,0,0,36.057851295282994,31.37185842228029,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.17734458407374698,0.16407510045498025,2.0454237478810686,1.0
GUSTAVO A. MADERO,5,9005,2016,8,1,0,1,1,0,9,3,0,19,710,148,2016-08-01,PRD_Mancera,0,0,13.760546931219846,32.21664607285496,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2017,5,2,0,2,2,0,14,5,0,21,905,162,2017-05-01,PRD_Mancera,0,0,12.662936408658632,28.690546374598377,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.0,0.3281502009099605,2.0454237478810686,
GUSTAVO A. MADERO,5,9005,2017,12,1,0,1,1,0,5,6,0,27,879,171,2017-12-01,PRD_Mancera,0,0,8.980911101261833,27.380615969357248,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2018,3,1,0,1,1,0,16,5,1,33,962,199,2018-03-01,PRD_Mancera,0,0,7.366202189959554,26.6036825561791,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2018,5,1,1,0,0,1,21,7,1,27,1086,188,2018-05-01,PRD_Mancera,0,0,7.9737799398327365,27.236185248997984,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2018,12,2,2,0,2,0,14,4,0,33,1004,157,2018-12-01,Morena_Sheinbaum,1,0,17.033893518887254,28.00595586673217,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.35468916814749396,0.0,2.0454237478810686,0.0
GUSTAVO A. MADERO,5,9005,2019,1,4,2,0,4,0,29,8,1,23,1016,176,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.34090395798017814,0.35468916814749396,0.0,4.090847495762137,0.0
GUSTAVO A. MADERO,5,9005,2019,3,3,0,0,3,0,24,6,0,31,965,260,2019-03-01,Morena_Sheinbaum,1,0,16.195554897435834,27.26033366620193,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.0,0.0,3.068135621821604,
GUSTAVO A. MADERO,5,9005,2019,4,6,5,0,6,0,22,4,1,21,959,252,2019-04-01,Morena_Sheinbaum,1,0,15.826798045118116,27.600165713891162,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5113559369702673,0.8867229203687349,0.0,6.136271243643208,0.0
GUSTAVO A. MADERO,5,9005,2019,5,6,4,2,6,0,18,12,0,34,921,302,2019-05-01,Morena_Sheinbaum,1,0,15.458041192800398,27.939997761580393,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5113559369702673,0.7093783362949879,0.3281502009099605,6.136271243643208,0.5
GUSTAVO A. MADERO,5,9005,2019,6,3,1,2,3,0,14,10,2,18,897,244,2019-06-01,Morena_Sheinbaum,1,0,15.08928434048268,28.279829809269625,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.17734458407374698,0.3281502009099605,3.068135621821604,2.0
GUSTAVO A. MADERO,5,9005,2019,7,7,3,4,7,0,23,6,1,20,889,247,2019-07-01,Morena_Sheinbaum,1,0,17.772743723928784,28.729803415300196,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5965819264653117,0.5320337522212408,0.656300401819921,7.158983117583741,1.3333333333333333
GUSTAVO A. MADERO,5,9005,2019,8,6,4,2,6,0,28,9,0,27,851,300,2019-08-01,Morena_Sheinbaum,1,0,20.456203107374886,29.179777021330768,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5113559369702673,0.7093783362949879,0.3281502009099605,6.136271243643208,0.5
GUSTAVO A. MADERO,5,9005,2019,9,3,2,1,3,0,29,10,2,21,828,306,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.35468916814749396,0.16407510045498025,3.068135621821604,0.5
GUSTAVO A. MADERO,5,9005,2019,10,6,4,2,6,0,23,7,0,19,897,272,2019-10-01,Morena_Sheinbaum,1,0,22.469083360057315,29.072555369733834,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5113559369702673,0.7093783362949879,0.3281502009099605,6.136271243643208,0.5
GUSTAVO A. MADERO,5,9005,2019,11,8,7,1,8,0,19,3,1,23,803,251,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.6818079159603563,1.2414120885162288,0.16407510045498025,8.181694991524274,0.14285714285714285
GUSTAVO A. MADERO,5,9005,2019,12,10,9,1,10,0,27,1,1,26,710,269,2019-12-01,Morena_Sheinbaum,1,0,21.12792509852997,27.958164854478827,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.8522598949504454,1.5961012566637227,0.16407510045498025,10.227118739405345,0.1111111111111111
GUSTAVO A. MADERO,5,9005,2020,1,3,2,1,3,0,17,6,0,25,757,268,2020-01-01,Morena_Sheinbaum,1,0,21.523655281982414,27.639550720708556,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.35468916814749396,0.16407510045498025,3.068135621821604,0.5
GUSTAVO A. MADERO,5,9005,2020,2,15,11,4,15,0,20,10,3,25,791,320,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,Gustavo A. Madero,1173351,609477,563874,911482,819397,1.2783898424256679,1.9507904248112167,0.656300401819921,15.340678109108016,0.36363636363636365
GUSTAVO A. MADERO,5,9005,2020,3,5,4,1,4,1,18,3,0,17,816,361,2020-03-01,Morena_Sheinbaum,1,0,22.315115648887303,27.00232245316801,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.4261299474752227,0.7093783362949879,0.16407510045498025,5.113559369702672,0.25
GUSTAVO A. MADERO,5,9005,2020,4,2,1,1,2,0,12,2,1,23,494,241,2020-04-01,Morena_Sheinbaum,1,0,22.86889454717604,28.007337491140003,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.17734458407374698,0.16407510045498025,2.0454237478810686,1.0
GUSTAVO A. MADERO,5,9005,2020,6,4,3,1,0,4,20,9,2,25,605,246,2020-06-01,Morena_Sheinbaum,1,0,23.97645234375351,30.017367567083987,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.34090395798017814,0.5320337522212408,0.16407510045498025,4.090847495762137,0.3333333333333333
GUSTAVO A. MADERO,5,9005,2020,7,4,1,2,0,4,19,6,0,13,659,306,2020-07-01,Morena_Sheinbaum,1,0,24.530231242042248,31.02238260505598,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.34090395798017814,0.17734458407374698,0.3281502009099605,4.090847495762137,2.0
GUSTAVO A. MADERO,5,9005,2020,8,3,3,0,1,2,17,2,1,13,639,313,2020-08-01,Morena_Sheinbaum,1,0,25.08401014033098,32.027397643027975,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.5320337522212408,0.0,3.068135621821604,0.0
GUSTAVO A. MADERO,5,9005,2020,9,3,1,2,0,3,13,2,1,14,638,373,2020-09-01,Morena_Sheinbaum,1,0,25.63778903861972,33.03241268099997,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.17734458407374698,0.3281502009099605,3.068135621821604,2.0
GUSTAVO A. MADERO,5,9005,2020,10,10,8,2,1,9,29,0,0,16,603,396,2020-10-01,Morena_Sheinbaum,1,0,26.475360823779226,32.785159549479886,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.8522598949504454,1.4187566725899758,0.3281502009099605,10.227118739405345,0.25
GUSTAVO A. MADERO,5,9005,2020,11,1,1,0,0,1,18,4,0,20,663,330,2020-11-01,Morena_Sheinbaum,1,0,27.312932608938738,32.537906417959796,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2020,12,1,1,0,1,0,20,4,0,25,572,323,2020-12-01,Morena_Sheinbaum,1,0,28.150504394098245,32.290653286439714,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2021,1,1,1,0,1,0,18,6,0,21,591,337,2021-01-01,Morena_Sheinbaum,1,0,28.372687391383742,32.88170318984622,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2021,4,1,1,0,1,0,19,2,0,11,625,419,2021-04-01,Morena_Sheinbaum,1,0,29.664847451934136,33.87701538157491,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2021,5,2,1,1,2,0,18,2,0,27,651,419,2021-05-01,Morena_Sheinbaum,1,0,30.51264151791354,33.69022776649058,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.17734458407374698,0.16407510045498025,2.0454237478810686,1.0
GUSTAVO A. MADERO,5,9005,2021,6,3,1,2,2,1,18,5,1,12,671,400,2021-06-01,Morena_Sheinbaum,1,0,31.360435583892944,33.50344015140625,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.25567796848513363,0.17734458407374698,0.3281502009099605,3.068135621821604,2.0
GUSTAVO A. MADERO,5,9005,2021,7,1,0,1,1,0,22,4,2,12,719,325,2021-07-01,Morena_Sheinbaum,1,0,31.816601484658708,34.273730714946986,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2021,9,1,1,0,1,0,18,6,1,18,689,389,2021-09-01,Morena_Sheinbaum,1,0,32.728933286190234,35.814311842028445,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2021,10,1,1,0,1,0,13,4,0,11,708,418,2021-10-01,Morena_Sheinbaum,1,0,32.825053547558404,35.26024098179474,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.17734458407374698,0.0,1.0227118739405343,0.0
GUSTAVO A. MADERO,5,9005,2022,1,2,2,0,2,0,18,3,1,19,578,363,2022-01-01,Morena_Sheinbaum,1,0,32.79735340730571,34.029887853957455,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.35468916814749396,0.0,2.0454237478810686,0.0
GUSTAVO A. MADERO,5,9005,2022,2,1,0,1,1,0,12,1,0,15,569,325,2022-02-01,Morena_Sheinbaum,1,0,32.57741274431665,33.907676446587594,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.08522598949504454,0.0,0.16407510045498025,1.0227118739405343,
GUSTAVO A. MADERO,5,9005,2022,3,2,0,2,2,0,15,4,0,16,606,421,2022-03-01,Morena_Sheinbaum,1,0,32.35747208132761,33.78546503921773,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.0,0.3281502009099605,2.0454237478810686,
GUSTAVO A. MADERO,5,9005,2022,5,2,2,0,2,0,24,5,0,26,620,447,2022-05-01,Morena_Sheinbaum,1,0,34.86662766622429,32.384323617262076,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.17045197899008907,0.35468916814749396,0.0,2.0454237478810686,0.0
GUSTAVO A. MADERO,5,9005,2022,6,6,3,3,4,2,17,3,1,16,615,405,2022-06-01,Morena_Sheinbaum,1,0,36.12120545867263,31.68375290628425,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.5113559369702673,0.5320337522212408,0.49222530136494075,6.136271243643208,1.0
GUSTAVO A. MADERO,5,9005,2022,7,5,3,2,5,0,20,2,0,20,584,388,2022-07-01,Morena_Sheinbaum,1,0,37.151076153711216,32.625106871844864,Gustavo A. Madero,1173351,609477,563874,911482,819397,0.4261299474752227,0.5320337522212408,0.3281502009099605,5.113559369702672,0.6666666666666666
